,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
13286,India,Soybeans,2001,9400,1083.0,43720.04,24.5
13287,India,Soybeans,2001,9400,1083.0,43720.04,26.32
13288,India,Soybeans,2001,9400,1083.0,43720.04,25.86
13289,India,Soybeans,2001,9400,1083.0,43720.04,25.82
13290,India,Soybeans,2001,9400,1083.0,43720.04,25.34
13291,India,Soybeans,2001,9400,1083.0,43720.04,26.91
13292,India,Soybeans,2001,9400,1083.0,43720.04,24.76
13293,India,Soybeans,2001,9400,1083.0,43720.04,26.9
13294,India,Soybeans,2001,9400,1083.0,43720.04,26.9
13295,India,Soybeans,2001,9400,1083.0,43720.04,25.92
13296,India,Soybeans,2002,7624,1083.0,42482.56,26.66
13297,India,Soybeans,2002,7624,1083.0,42482.56,27.72
13298,India,Soybeans,2002,7624,1083.0,42482.56,26.79
13299,India,Soybeans,2002,7624,1083.0,42482.56,24.91
13300,India,Soybeans,2002,7624,1083.0,42482.56,25.76
13301,India,Soybeans,2002,7624,1083.0,42482.56,26.55
13302,India,Soybeans,2002,7624,1083.0,42482.56,26.63
13303,India,Soybeans,2002,7624,1083.0,42482.56,26.7
13304,India,Soybeans,2002,7624,1083.0,42482.56,27.67
13305,India,Soybeans,2002,7624,1083.0,42482.56,26.15
13306,India,Soybeans,2002,7624,1083.0,42482.56,27.03
13307,India,Soybeans,2002,7624,1083.0,42482.56,26.12
13308,India,Soybeans,2002,7624,1083.0,42482.56,24.91
13309,India,Soybeans,2002,7624,1083.0,42482.56,26.75
13310,India,Soybeans,2002,7624,1083.0,42482.56,26.63
13311,India,Soybeans,2002,7624,1083.0,42482.56,26.06
13312,India,Soybeans,2002,7624,1083.0,42482.56,25.58
13313,India,Soybeans,2002,7624,1083.0,42482.56,27.15
13314,India,Soybeans,2002,7624,1083.0,42482.56,25.07
13315,India,Soybeans,2002,7624,1083.0,42482.56,27.35
13316,India,Soybeans,2002,7624,1083.0,42482.56,27.35
13317,India,Soybeans,2002,7624,1083.0,42482.56,26.49
13318,India,Soybeans,2004,9082,1083.0,35113.0,26.11
13319,India,Soybeans,2004,9082,1083.0,35113.0,27.63
13320,India,Soybeans,2004,9082,1083.0,35113.0,26.25
13321,India,Soybeans,2004,9082,1083.0,35113.0,24.85
13322,India,Soybeans,2004,9082,1083.0,35113.0,25.25
13323,India,Soybeans,2004,9082,1083.0,35113.0,26.22
13324,India,Soybeans,2004,9082,1083.0,35113.0,26.24
13325,India,Soybeans,2004,9082,1083.0,35113.0,26.63
13326,India,Soybeans,2004,9082,1083.0,35113.0,27.23
13327,India,Soybeans,2004,9082,1083.0,35113.0,25.98
13328,India,Soybeans,2004,9082,1083.0,35113.0,26.64
13329,India,Soybeans,2004,9082,1083.0,35113.0,25.59
13330,India,Soybeans,2004,9082,1083.0,35113.0,24.85
13331,India,Soybeans,2004,9082,1083.0,35113.0,26.41
13332,India,Soybeans,2004,9082,1083.0,35113.0,26.24
13333,India,Soybeans,2004,9082,1083.0,35113.0,25.69
13334,India,Soybeans,2004,9082,1083.0,35113.0,25.32
13335,India,Soybeans,2004,9082,1083.0,35113.0,27.16
13336,India,Soybeans,2004,9082,1083.0,35113.0,24.69
13337,India,Soybeans,2004,9082,1083.0,35113.0,27.29
13338,India,Soybeans,2004,9082,1083.0,35113.0,27.29
13339,India,Soybeans,2004,9082,1083.0,35113.0,25.95
13340,India,Soybeans,2005,10734,1083.0,35342.0,25.85
13341,India,Soybeans,2005,10734,1083.0,35342.0,26.83
13342,India,Soybeans,2005,10734,1083.0,35342.0,26.28
13343,India,Soybeans,2005,10734,1083.0,35342.0,24.12
13344,India,Soybeans,2005,10734,1083.0,35342.0,25.48
13345,India,Soybeans,2005,10734,1083.0,35342.0,25.82
13346,India,Soybeans,2005,10734,1083.0,35342.0,25.72
13347,India,Soybeans,2005,10734,1083.0,35342.0,26.73
13348,India,Soybeans,2005,10734,1083.0,35342.0,27.49
13349,India,Soybeans,2005,10734,1083.0,35342.0,25.4
13350,India,Soybeans,2005,10734,1083.0,35342.0,25.77
13351,India,Soybeans,2005,10734,1083.0,35342.0,25.62
13352,India,Soybeans,2005,10734,1083.0,35342.0,24.12
13353,India,Soybeans,2005,10734,1083.0,35342.0,26.23
13354,India,Soybeans,2005,10734,1083.0,35342.0,25.72
13355,India,Soybeans,2005,10734,1083.0,35342.0,26.11
13356,India,Soybeans,2005,10734,1083.0,35342.0,25.09
13357,India,Soybeans,2005,10734,1083.0,35342.0,26.51
13358,India,Soybeans,2005,10734,1083.0,35342.0,25.07
13359,India,Soybeans,2005,10734,1083.0,35342.0,26.72
13360,India,Soybeans,2005,10734,1083.0,35342.0,26.72
13361,India,Soybeans,2005,10734,1083.0,35342.0,26.3
13362,India,Soybeans,2006,10628,1083.0,37423.0,26.34
13363,India,Soybeans,2006,10628,1083.0,37423.0,27.28
13364,India,Soybeans,2006,10628,1083.0,37423.0,26.39
13365,India,Soybeans,2006,10628,1083.0,37423.0,24.72
13366,India,Soybeans,2006,10628,1083.0,37423.0,25.42
13367,India,Soybeans,2006,10628,1083.0,37423.0,26.04
13368,India,Soybeans,2006,10628,1083.0,37423.0,26.37
13369,India,Soybeans,2006,10628,1083.0,37423.0,26.99
13370,India,Soybeans,2006,10628,1083.0,37423.0,27.47
13371,India,Soybeans,2006,10628,1083.0,37423.0,25.78
13372,India,Soybeans,2006,10628,1083.0,37423.0,26.43
13373,India,Soybeans,2006,10628,1083.0,37423.0,25.85
13374,India,Soybeans,2006,10628,1083.0,37423.0,24.72
13375,India,Soybeans,2006,10628,1083.0,37423.0,26.37
13376,India,Soybeans,2006,10628,1083.0,37423.0,26.37
13377,India,Soybeans,2006,10628,1083.0,37423.0,26.13
13378,India,Soybeans,2006,10628,1083.0,37423.0,25.31
13379,India,Soybeans,2006,10628,1083.0,37423.0,26.94
13380,India,Soybeans,2006,10628,1083.0,37423.0,24.98
13381,India,Soybeans,2006,10628,1083.0,37423.0,27.15
13382,India,Soybeans,2006,10628,1083.0,37423.0,27.15
13383,India,Soybeans,2006,10628,1083.0,37423.0,26.28
13384,India,Soybeans,2007,12351,1083.0,27422.77,26.0
13385,India,Soybeans,2007,12351,1083.0,27422.77,27.51
13386,India,Soybeans,2007,12351,1083.0,27422.77,25.98
13387,India,Soybeans,2007,12351,1083.0,27422.77,24.6
13388,India,Soybeans,2007,12351,1083.0,27422.77,25.46
13389,India,Soybeans,2007,12351,1083.0,27422.77,25.95
13390,India,Soybeans,2007,12351,1083.0,27422.77,26.15
13391,India,Soybeans,2007,12351,1083.0,27422.77,26.58
13392,India,Soybeans,2007,12351,1083.0,27422.77,27.55
13393,India,Soybeans,2007,12351,1083.0,27422.77,25.66
13394,India,Soybeans,2007,12351,1083.0,27422.77,26.27
13395,India,Soybeans,2007,12351,1083.0,27422.77,25.44
13396,India,Soybeans,2007,12351,1083.0,27422.77,24.6
13397,India,Soybeans,2007,12351,1083.0,27422.77,26.39
13398,India,Soybeans,2007,12351,1083.0,27422.77,26.15
13399,India,Soybeans,2007,12351,1083.0,27422.77,25.59
13400,India,Soybeans,2007,12351,1083.0,27422.77,25.58
13401,India,Soybeans,2007,12351,1083.0,27422.77,27.23
13402,India,Soybeans,2007,12351,1083.0,27422.77,24.59
13403,India,Soybeans,2007,12351,1083.0,27422.77,27.31
13404,India,Soybeans,2007,12351,1083.0,27422.77,27.31
13405,India,Soybeans,2007,12351,1083.0,27422.77,25.82
13406,India,Soybeans,2008,10415,1083.0,14485.33,25.57
13407,India,Soybeans,2008,10415,1083.0,14485.33,27.05
13408,India,Soybeans,2008,10415,1083.0,14485.33,25.78
13409,India,Soybeans,2008,10415,1083.0,14485.33,24.25
13410,India,Soybeans,2008,10415,1083.0,14485.33,25.35
13411,India,Soybeans,2008,10415,1083.0,14485.33,25.65
13412,India,Soybeans,2008,10415,1083.0,14485.33,25.68
13413,India,Soybeans,2008,10415,1083.0,14485.33,26.52
13414,India,Soybeans,2008,10415,1083.0,14485.33,27.45
13415,India,Soybeans,2008,10415,1083.0,14485.33,25.3
13416,India,Soybeans,2008,10415,1083.0,14485.33,25.88
13417,India,Soybeans,2008,10415,1083.0,14485.33,25.11
13418,India,Soybeans,2008,10415,1083.0,14485.33,24.25
13419,India,Soybeans,2008,10415,1083.0,14485.33,26.19
13420,India,Soybeans,2008,10415,1083.0,14485.33,25.68
13421,India,Soybeans,2008,10415,1083.0,14485.33,25.56
13422,India,Soybeans,2008,10415,1083.0,14485.33,25.23
13423,India,Soybeans,2008,10415,1083.0,14485.33,26.51
13424,India,Soybeans,2008,10415,1083.0,14485.33,24.51
13425,India,Soybeans,2008,10415,1083.0,14485.33,26.83
13426,India,Soybeans,2008,10415,1083.0,14485.33,26.83
13427,India,Soybeans,2008,10415,1083.0,14485.33,25.66
13428,India,Soybeans,2009,10236,1083.0,28707.01,26.55
13429,India,Soybeans,2009,10236,1083.0,28707.01,28.1
13430,India,Soybeans,2009,10236,1083.0,28707.01,26.76
13431,India,Soybeans,2009,10236,1083.0,28707.01,24.87
13432,India,Soybeans,2009,10236,1083.0,28707.01,25.73
13433,India,Soybeans,2009,10236,1083.0,28707.01,26.68
13434,India,Soybeans,2009,10236,1083.0,28707.01,26.55
13435,India,Soybeans,2009,10236,1083.0,28707.01,27.15
13436,India,Soybeans,2009,10236,1083.0,28707.01,28.03
13437,India,Soybeans,2009,10236,1083.0,28707.01,26.41
13438,India,Soybeans,2009,10236,1083.0,28707.01,26.92
13439,India,Soybeans,2009,10236,1083.0,28707.01,25.99
13440,India,Soybeans,2009,10236,1083.0,28707.01,24.87
13441,India,Soybeans,2009,10236,1083.0,28707.01,27.14
13442,India,Soybeans,2009,10236,1083.0,28707.01,26.55
13443,India,Soybeans,2009,10236,1083.0,28707.01,26.31
13444,India,Soybeans,2009,10236,1083.0,28707.01,25.87
13445,India,Soybeans,2009,10236,1083.0,28707.01,27.43
13446,India,Soybeans,2009,10236,1083.0,28707.01,25.38
13447,India,Soybeans,2009,10236,1083.0,28707.01,27.82
13448,India,Soybeans,2009,10236,1083.0,28707.01,27.82
13449,India,Soybeans,2009,10236,1083.0,28707.01,26.55
13450,India,Soybeans,2010,13330,1083.0,40093.69,26.51
13451,India,Soybeans,2010,13330,1083.0,40093.69,28.02
13452,India,Soybeans,2010,13330,1083.0,40093.69,26.81
13453,India,Soybeans,2010,13330,1083.0,40093.69,24.98
13454,India,Soybeans,2010,13330,1083.0,40093.69,25.71
13455,India,Soybeans,2010,13330,1083.0,40093.69,26.61
13456,India,Soybeans,2010,13330,1083.0,40093.69,26.52
13457,India,Soybeans,2010,13330,1083.0,40093.69,27.29
13458,India,Soybeans,2010,13330,1083.0,40093.69,27.69
13459,India,Soybeans,2010,13330,1083.0,40093.69,26.31
13460,India,Soybeans,2010,13330,1083.0,40093.69,26.82
13461,India,Soybeans,2010,13330,1083.0,40093.69,26.02
13462,India,Soybeans,2010,13330,1083.0,40093.69,24.98
13463,India,Soybeans,2010,13330,1083.0,40093.69,26.93
13464,India,Soybeans,2010,13330,1083.0,40093.69,26.52
13465,India,Soybeans,2010,13330,1083.0,40093.69,26.54
13466,India,Soybeans,2010,13330,1083.0,40093.69,25.75
13467,India,Soybeans,2010,13330,1083.0,40093.69,27.16
13468,India,Soybeans,2010,13330,1083.0,40093.69,25.54
13469,India,Soybeans,2010,13330,1083.0,40093.69,27.68
13470,India,Soybeans,2010,13330,1083.0,40093.69,27.68
13471,India,Soybeans,2010,13330,1083.0,40093.69,26.67
13472,India,Soybeans,2011,11998,1083.0,55540.0,25.53
13473,India,Soybeans,2011,11998,1083.0,55540.0,27.29
13474,India,Soybeans,2011,11998,1083.0,55540.0,25.81
13475,India,Soybeans,2011,11998,1083.0,55540.0,24.35
13476,India,Soybeans,2011,11998,1083.0,55540.0,25.36
13477,India,Soybeans,2011,11998,1083.0,55540.0,25.72
13478,India,Soybeans,2011,11998,1083.0,55540.0,25.63
13479,India,Soybeans,2011,11998,1083.0,55540.0,26.41
13480,India,Soybeans,2011,11998,1083.0,55540.0,27.41
13481,India,Soybeans,2011,11998,1083.0,55540.0,25.45
13482,India,Soybeans,2011,11998,1083.0,55540.0,25.92
13483,India,Soybeans,2011,11998,1083.0,55540.0,25.06
13484,India,Soybeans,2011,11998,1083.0,55540.0,24.35
13485,India,Soybeans,2011,11998,1083.0,55540.0,26.0
13486,India,Soybeans,2011,11998,1083.0,55540.0,25.63
13487,India,Soybeans,2011,11998,1083.0,55540.0,25.48
13488,India,Soybeans,2011,11998,1083.0,55540.0,25.16
13489,India,Soybeans,2011,11998,1083.0,55540.0,26.84
13490,India,Soybeans,2011,11998,1083.0,55540.0,24.5
13491,India,Soybeans,2011,11998,1083.0,55540.0,27.02
13492,India,Soybeans,2011,11998,1083.0,55540.0,27.02
13493,India,Soybeans,2011,11998,1083.0,55540.0,25.64
13494,India,Soybeans,2012,13530,1083.0,52980.0,25.86
13495,India,Soybeans,2012,13530,1083.0,52980.0,27.03
13496,India,Soybeans,2012,13530,1083.0,52980.0,26.21
13497,India,Soybeans,2012,13530,1083.0,52980.0,24.37
13498,India,Soybeans,2012,13530,1083.0,52980.0,26.04
13499,India,Soybeans,2012,13530,1083.0,52980.0,25.82
13500,India,Soybeans,2012,13530,1083.0,52980.0,25.89
13501,India,Soybeans,2012,13530,1083.0,52980.0,26.94
13502,India,Soybeans,2012,13530,1083.0,52980.0,28.02
13503,India,Soybeans,2012,13530,1083.0,52980.0,25.39
13504,India,Soybeans,2012,13530,1083.0,52980.0,25.88
13505,India,Soybeans,2012,13530,1083.0,52980.0,25.45
13506,India,Soybeans,2012,13530,1083.0,52980.0,24.37
13507,India,Soybeans,2012,13530,1083.0,52980.0,26.33
13508,India,Soybeans,2012,13530,1083.0,52980.0,25.89
13509,India,Soybeans,2012,13530,1083.0,52980.0,25.98
13510,India,Soybeans,2012,13530,1083.0,52980.0,25.3
13511,India,Soybeans,2012,13530,1083.0,52980.0,26.65
13512,India,Soybeans,2012,13530,1083.0,52980.0,25.09
13513,India,Soybeans,2012,13530,1083.0,52980.0,26.89
13514,India,Soybeans,2012,13530,1083.0,52980.0,26.89
13515,India,Soybeans,2012,13530,1083.0,52980.0,26.09
13516,India,Soybeans,2013,10123,1083.0,45620.0,26.69
13517,India,Soybeans,2013,10123,1083.0,45620.0,27.61
13518,India,Soybeans,2013,10123,1083.0,45620.0,27.1
13519,India,Soybeans,2013,10123,1083.0,45620.0,25.44
13520,India,Soybeans,2013,10123,1083.0,45620.0,26.61
13521,India,Soybeans,2013,10123,1083.0,45620.0,26.37
13522,India,Soybeans,2013,10123,1083.0,45620.0,26.71
13523,India,Soybeans,2013,10123,1083.0,45620.0,27.37
13524,India,Soybeans,2013,10123,1083.0,45620.0,28.85
13525,India,Soybeans,2013,10123,1083.0,45620.0,25.94
13526,India,Soybeans,2013,10123,1083.0,45620.0,26.84
13527,India,Soybeans,2013,10123,1083.0,45620.0,26.12
13528,India,Soybeans,2013,10123,1083.0,45620.0,25.44
13529,India,Soybeans,2013,10123,1083.0,45620.0,27.11
13530,India,Soybeans,2013,10123,1083.0,45620.0,26.71
13531,India,Soybeans,2013,10123,1083.0,45620.0,26.79
13532,India,Soybeans,2013,10123,1083.0,45620.0,25.85
13533,India,Soybeans,2013,10123,1083.0,45620.0,27.14
13534,India,Soybeans,2013,10123,1083.0,45620.0,25.98
13535,India,Soybeans,2013,10123,1083.0,45620.0,27.44
13536,India,Soybeans,2013,10123,1083.0,45620.0,27.44
13537,India,Soybeans,2013,10123,1083.0,45620.0,26.99
13538,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.58
13539,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.88
13540,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.79
13541,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.1
13542,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.25
13543,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.44
13544,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.54
13545,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.36
13546,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.91
13547,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.16
13548,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.77
13549,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.12
13550,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.1
13551,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.68
13552,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.54
13553,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.44
13554,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.78
13555,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.59
13556,India,Sweet potatoes,1990,79663,1083.0,75000.0,24.37
13557,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.63
13558,India,Sweet potatoes,1990,79663,1083.0,75000.0,26.63
13559,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.64
13560,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.85
13561,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.9
13562,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.96
13563,India,Sweet potatoes,1991,83453,1083.0,72133.0,23.77
13564,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.49
13565,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.82
13566,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.74
13567,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.54
13568,India,Sweet potatoes,1991,83453,1083.0,72133.0,27.35
13569,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.4
13570,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.99
13571,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.32
13572,India,Sweet potatoes,1991,83453,1083.0,72133.0,23.77
13573,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.2
13574,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.74
13575,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.55
13576,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.06
13577,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.34
13578,India,Sweet potatoes,1991,83453,1083.0,72133.0,24.62
13579,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.7
13580,India,Sweet potatoes,1991,83453,1083.0,72133.0,26.7
13581,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.74
13582,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.69
13583,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.82
13584,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.09
13585,India,Sweet potatoes,1992,82835,1083.0,70791.0,23.79
13586,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.16
13587,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.91
13588,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.52
13589,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.41
13590,India,Sweet potatoes,1992,82835,1083.0,70791.0,27.24
13591,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.41
13592,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.73
13593,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.27
13594,India,Sweet potatoes,1992,82835,1083.0,70791.0,23.79
13595,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.32
13596,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.52
13597,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.58
13598,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.14
13599,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.37
13600,India,Sweet potatoes,1992,82835,1083.0,70791.0,24.62
13601,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.78
13602,India,Sweet potatoes,1992,82835,1083.0,70791.0,26.78
13603,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.89
13604,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.88
13605,India,Sweet potatoes,1993,85962,1083.0,66388.0,27.46
13606,India,Sweet potatoes,1993,85962,1083.0,66388.0,26.1
13607,India,Sweet potatoes,1993,85962,1083.0,66388.0,24.34
13608,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.22
13609,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.75
13610,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.92
13611,India,Sweet potatoes,1993,85962,1083.0,66388.0,26.34
13612,India,Sweet potatoes,1993,85962,1083.0,66388.0,27.24
13613,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.5
13614,India,Sweet potatoes,1993,85962,1083.0,66388.0,26.32
13615,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.27
13616,India,Sweet potatoes,1993,85962,1083.0,66388.0,24.34
13617,India,Sweet potatoes,1993,85962,1083.0,66388.0,26.07
13618,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.92
13619,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.66
13620,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.06
13621,India,Sweet potatoes,1993,85962,1083.0,66388.0,27.07
13622,India,Sweet potatoes,1993,85962,1083.0,66388.0,24.74
13623,India,Sweet potatoes,1993,85962,1083.0,66388.0,27.04
13624,India,Sweet potatoes,1993,85962,1083.0,66388.0,27.04
13625,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.97
13626,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.75
13627,India,Sweet potatoes,1994,84823,1083.0,61357.0,26.74
13628,India,Sweet potatoes,1994,84823,1083.0,61357.0,26.03
13629,India,Sweet potatoes,1994,84823,1083.0,61357.0,24.29
13630,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.22
13631,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.33
13632,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.87
13633,India,Sweet potatoes,1994,84823,1083.0,61357.0,26.54
13634,India,Sweet potatoes,1994,84823,1083.0,61357.0,27.07
13635,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.01
13636,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.92
13637,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.33
13638,India,Sweet potatoes,1994,84823,1083.0,61357.0,24.29
13639,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.75
13640,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.87
13641,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.71
13642,India,Sweet potatoes,1994,84823,1083.0,61357.0,24.84
13643,India,Sweet potatoes,1994,84823,1083.0,61357.0,26.46
13644,India,Sweet potatoes,1994,84823,1083.0,61357.0,24.71
13645,India,Sweet potatoes,1994,84823,1083.0,61357.0,26.55
13646,India,Sweet potatoes,1994,84823,1083.0,61357.0,26.55
13647,India,Sweet potatoes,1994,84823,1083.0,61357.0,25.95
13648,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.86
13649,India,Sweet potatoes,1995,80643,1083.0,61257.0,27.2
13650,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.15
13651,India,Sweet potatoes,1995,80643,1083.0,61257.0,24.04
13652,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.44
13653,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.73
13654,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.92
13655,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.62
13656,India,Sweet potatoes,1995,80643,1083.0,61257.0,27.24
13657,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.5
13658,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.13
13659,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.55
13660,India,Sweet potatoes,1995,80643,1083.0,61257.0,24.04
13661,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.04
13662,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.92
13663,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.76
13664,India,Sweet potatoes,1995,80643,1083.0,61257.0,25.24
13665,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.72
13666,India,Sweet potatoes,1995,80643,1083.0,61257.0,24.64
13667,India,Sweet potatoes,1995,80643,1083.0,61257.0,27.03
13668,India,Sweet potatoes,1995,80643,1083.0,61257.0,27.03
13669,India,Sweet potatoes,1995,80643,1083.0,61257.0,26.01
13670,India,Sweet potatoes,1996,80716,1083.0,56114.0,25.63
13671,India,Sweet potatoes,1996,80716,1083.0,56114.0,27.06
13672,India,Sweet potatoes,1996,80716,1083.0,56114.0,26.1
13673,India,Sweet potatoes,1996,80716,1083.0,56114.0,23.81
13674,India,Sweet potatoes,1996,80716,1083.0,56114.0,25.41
13675,India,Sweet potatoes,1996,80716,1083.0,56114.0,25.9
